dataset	popname	contin	complex	latit	longit	coord	locus	allele_v2	allele_v3	allele.freq	allele.count	gametes
ihwg	New_Delhi	SWA	3	28.62N	77.22E	28.62N 77.22E	B	5601	56:01	0.01515	2	132
ihwg	New_Delhi	SWA	3	28.62N	77.22E	28.62N 77.22E	B	5701	57:01	0.03788	5	132
ihwg	New_Delhi	SWA	3	28.62N	77.22E	28.62N 77.22E	B	5801	58:01	0.06818	9	132
ihwg	New_Delhi	SWA	3	28.62N	77.22E	28.62N 77.22E	B	7801	78:01	0.00758	1	132
ihwg	New_Delhi	SWA	3	28.62N	77.22E	28.62N 77.22E	C	0102	01:02	0.03571	4	112
ihwg	New_Delhi	SWA	3	28.62N	77.22E	28.62N 77.22E	C	0202	02:02	0.01786	2	112
ihwg	New_Delhi	SWA	3	28.62N	77.22E	28.62N 77.22E	C	0302	03:02	0.04464	5	112
ihwg	New_Delhi	SWA	3	28.62N	77.22E	28.62N 77.22E	C	0305	03:05	0.00893	1	112
ihwg	New_Delhi	SWA	3	28.62N	77.22E	28.62N 77.22E	C	0312	03:12	0.01786	2	112
ihwg	New_Delhi	SWA	3	28.62N	77.22E	28.62N 77.22E	C	0401	04:01	0.11607	13	112
ihwg	New_Delhi	SWA	3	28.62N	77.22E	28.62N 77.22E	C	0403	04:03	0.00893	1	112
ihwg	New_Delhi	SWA	3	28.62N	77.22E	28.62N 77.22E	C	0407	04:07	0.05357	6	112
ihwg	New_Delhi	SWA	3	28.62N	77.22E	28.62N 77.22E	C	0602	06:02	0.0625	7	112
ihwg	New_Delhi	SWA	3	28.62N	77.22E	28.62N 77.22E	C	0701	07:01	0.125	14	112
ihwg	New_Delhi	SWA	3	28.62N	77.22E	28.62N 77.22E	C	0702	07:02	0.08929	10	112
ihwg	New_Delhi	SWA	3	28.62N	77.22E	28.62N 77.22E	C	0703	07:03	0.01786	2	112
ihwg	New_Delhi	SWA	3	28.62N	77.22E	28.62N 77.22E	C	0707	07:07	0.00893	1	112
ihwg	New_Delhi	SWA	3	28.62N	77.22E	28.62N 77.22E	C	1202	12:02	0.07143	8	112
ihwg	New_Delhi	SWA	3	28.62N	77.22E	28.62N 77.22E	C	1203	12:03	0.0625	7	112
ihwg	New_Delhi	SWA	3	28.62N	77.22E	28.62N 77.22E	C	1402	14:02	0.08036	9	112
ihwg	New_Delhi	SWA	3	28.62N	77.22E	28.62N 77.22E	C	1403	14:03	0.00893	1	112
ihwg	New_Delhi	SWA	3	28.62N	77.22E	28.62N 77.22E	C	1502	15:02	0.02679	3	112
ihwg	New_Delhi	SWA	3	28.62N	77.22E	28.62N 77.22E	C	1504	15:04	0.00893	1	112
ihwg	New_Delhi	SWA	3	28.62N	77.22E	28.62N 77.22E	C	1505	15:05	0.00893	1	112
ihwg	New_Delhi	SWA	3	28.62N	77.22E	28.62N 77.22E	C	1507	15:07	0.09821	11	112
ihwg	New_Delhi	SWA	3	28.62N	77.22E	28.62N 77.22E	C	1601	16:01	0.00893	1	112
ihwg	New_Delhi	SWA	3	28.62N	77.22E	28.62N 77.22E	C	1701	17:01	0.01786	2	112
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	A	0101	01:01	0.0549	28	510
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	A	0102	01:02	0.00588	3	510
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	A	0201	02:01	0.12353	63	510
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	A	0202	02:02	0.03333	17	510
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	A	0205	02:05	0.02941	15	510
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	A	0301	03:01	0.09804	50	510
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	A	1101	11:01	0.02353	12	510
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	A	2301	23:01	0.1098	56	510
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	A	2402	24:02	0.02745	14	510
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	A	2501	25:01	0.00196	1	510
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	A	2601	26:01	0.02353	12	510
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	A	2902	29:02	0.03922	20	510
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	A	3001	30:01	0.05098	26	510
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	A	3002	30:02	0.04902	25	510
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	A	3004	30:04	0.00196	1	510
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	A	3101	31:01	0.00784	4	510
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	A	3201	32:01	0.01569	8	510
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	A	3301	33:01	0.01961	10	510
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	A	3303	33:03	0.03922	20	510
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	A	3402	34:02	0.04118	21	510
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	A	3601	36:01	0.03137	16	510
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	A	6601	66:01	0.01961	10	510
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	A	6602	66:02	0.01176	6	510
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	A	6801	68:01	0.02549	13	510
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	A	6802	68:02	0.06275	32	510
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	A	6804	68:04	0.00196	1	510
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	A	7401	74:01	0.04118	21	510
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	A	8001	80:01	0.0098	5	510
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	B	0702	07:02	0.08167	41	502
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	B	0704	07:04	0.00199	1	503
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	B	0705	07:05	0.01394	7	502
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	B	0801	08:01	0.04582	23	502
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	B	1302	13:02	0.01195	6	502
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	B	1401	14:01	0.00797	4	502
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	B	1402	14:02	0.01793	9	502
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	B	1501	15:01	0.00996	5	502
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	B	1502	15:02	0.00199	1	503
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	B	1503	15:03	0.07371	37	502
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	B	1510	15:10	0.0239	12	502
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	B	1515	15:15	0.00199	1	503
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	B	1516	15:16	0.00996	5	502
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	B	1517	15:17	0.00398	2	503
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	B	1518	15:18	0.00797	4	502
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	B	1537	15:37	0.00199	1	503
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	B	1801	18:01	0.03187	16	502
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	B	2705	27:05	0.01195	6	502
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	B	3501	35:01	0.06375	32	502
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	B	3701	37:01	0.00598	3	502
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	B	3801	38:01	0.00398	2	503
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	B	3901	39:01	0.01594	8	502
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	B	3902	39:02	0.00398	2	503
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	B	3906	39:06	0.00398	2	503
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	B	4001	40:01	0.00996	5	502
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	B	4002	40:02	0.00199	1	503
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	B	4005	40:05	0.00398	2	503
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	B	4102	41:02	0.00199	1	503
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	B	4201	42:01	0.05578	28	502
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	B	4402	44:02	0.01992	10	502
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	B	4403	44:03	0.03386	17	502
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	B	4410	44:10	0.00199	1	503
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	B	4501	45:01	0.05378	27	502
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	B	4701	47:01	0.00398	2	503
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	B	4901	49:01	0.03386	17	502
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	B	5001	50:01	0.00598	3	502
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	B	5101	51:01	0.01195	6	502
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	B	5102	51:02	0.00199	1	503
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	B	5201	52:01	0.01594	8	502
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	B	5301	53:01	0.10558	53	502
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	B	5501	55:01	0.00797	4	502
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	B	5502	55:02	0.00199	1	503
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	B	5701	57:01	0.0239	12	502
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	B	5702	57:02	0.01394	7	502
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	B	5703	57:03	0.00398	2	503
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	B	5801	58:01	0.06375	32	502
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	B	5802	58:02	0.03386	17	502
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	B	7801	78:01	0.00797	4	502
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	B	8101	81:01	0.02191	11	502
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	C	0202	02:02	0.09722	49	504
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	C	0302	03:02	0.02778	14	504
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	C	0303	03:03	0.01786	9	504
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	C	0304	03:04	0.04365	22	504
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	C	0401	04:01	0.15675	79	504
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	C	0501	05:01	0.01984	10	504
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	C	0602	06:02	0.11508	58	504
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	C	0701	07:01	0.13492	68	504
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	C	0702	07:02	0.08929	45	504
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	C	0704	07:04	0.00992	5	504
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	C	0705	07:05	0.00198	1	505
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	C	0801	08:01	0.00198	1	505
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	C	0802	08:02	0.03175	16	504
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	C	0804	08:04	0.00794	4	504
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	C	1202	12:02	0.00198	1	505
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	C	1203	12:03	0.02381	12	504
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	C	1402	14:02	0.01984	10	504
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	C	1403	14:03	0.00198	1	505
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	C	1502	15:02	0.00198	1	505
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	C	1505	15:05	0.01389	7	504
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	C	1601	16:01	0.08333	42	504
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	C	1701	17:01	0.05952	30	504
ihwg	North_America(Af)	OTH	3mig	38N	97W	38N 97W	C	1801	18:01	0.0377	19	504
ihwg	North_America(As)	SEA	3mig	38N	97W	38N 97W	A	0101	01:01	0.0146	12	822
ihwg	North_America(As)	SEA	3mig	38N	97W	38N 97W	A	0201	02:01	0.09246	76	822
ihwg	North_America(As)	SEA	3mig	38N	97W	38N 97W	A	0202	02:02	0.00243	2	823
ihwg	North_America(As)	SEA	3mig	38N	97W	38N 97W	A	0203	02:03	0.0438	36	822
ihwg	North_America(As)	SEA	3mig	38N	97W	38N 97W	A	0205	02:05	0.00122	1	820
ihwg	North_America(As)	SEA	3mig	38N	97W	38N 97W	A	0206	02:06	0.04623	38	822
ihwg	North_America(As)	SEA	3mig	38N	97W	38N 97W	A	0207	02:07	0.06934	57	822
ihwg	North_America(As)	SEA	3mig	38N	97W	38N 97W	A	0212	02:12	0.00243	2	823
ihwg	North_America(As)	SEA	3mig	38N	97W	38N 97W	A	0301	03:01	0.01217	10	822
ihwg	North_America(As)	SEA	3mig	38N	97W	38N 97W	A	1101	11:01	0.24088	198	822
ihwg	North_America(As)	SEA	3mig	38N	97W	38N 97W	A	1102	11:02	0.00243	2	823
ihwg	North_America(As)	SEA	3mig	38N	97W	38N 97W	A	2301	23:01	0.00608	5	822
ihwg	North_America(As)	SEA	3mig	38N	97W	38N 97W	A	2402	24:02	0.1837	151	822
ihwg	North_America(As)	SEA	3mig	38N	97W	38N 97W	A	2403	24:03	0.00608	5	822
ihwg	North_America(As)	SEA	3mig	38N	97W	38N 97W	A	2406	24:06	0.00243	2	823
ihwg	North_America(As)	SEA	3mig	38N	97W	38N 97W	A	2407	24:07	0.0219	18	822
ihwg	North_America(As)	SEA	3mig	38N	97W	38N 97W	A	2501	25:01	0.00243	2	823
ihwg	North_America(As)	SEA	3mig	38N	97W	38N 97W	A	2601	26:01	0.02798	23	822
ihwg	North_America(As)	SEA	3mig	38N	97W	38N 97W	A	2602	26:02	0.00365	3	822
ihwg	North_America(As)	SEA	3mig	38N	97W	38N 97W	A	2901	29:01	0.01095	9	822
ihwg	North_America(As)	SEA	3mig	38N	97W	38N 97W	A	2902	29:02	0.00365	3	822
ihwg	North_America(As)	SEA	3mig	38N	97W	38N 97W	A	3001	30:01	0.01582	13	822
ihwg	North_America(As)	SEA	3mig	38N	97W	38N 97W	A	3002	30:02	0.00122	1	820
ihwg	North_America(As)	SEA	3mig	38N	97W	38N 97W	A	3004	30:04	0.00122	1	820
ihwg	North_America(As)	SEA	3mig	38N	97W	38N 97W	A	3101	31:01	0.02798	23	822
ihwg	North_America(As)	SEA	3mig	38N	97W	38N 97W	A	3201	32:01	0.00852	7	822
ihwg	North_America(As)	SEA	3mig	38N	97W	38N 97W	A	3301	33:01	0.00243	2	823
ihwg	North_America(As)	SEA	3mig	38N	97W	38N 97W	A	3303	33:03	0.118	97	822
ihwg	North_America(As)	SEA	3mig	38N	97W	38N 97W	A	3401	34:01	0.01582	13	822
ihwg	North_America(As)	SEA	3mig	38N	97W	38N 97W	A	6601	66:01	0.00122	1	820
ihwg	North_America(As)	SEA	3mig	38N	97W	38N 97W	A	6602	66:02	0.00122	1	820
ihwg	North_America(As)	SEA	3mig	38N	97W	38N 97W	A	6801	68:01	0.00608	5	822
ihwg	North_America(As)	SEA	3mig	38N	97W	38N 97W	A	6901	69:01	0.00122	1	820
ihwg	North_America(As)	SEA	3mig	38N	97W	38N 97W	A	7401	74:01	0.00243	2	823
ihwg	North_America(As)	SEA	3mig	38N	97W	38N 97W	B	0702	07:02	0.02399	19	792
ihwg	North_America(As)	SEA	3mig	38N	97W	38N 97W	B	0705	07:05	0.01263	10	792
ihwg	North_America(As)	SEA	3mig	38N	97W	38N 97W	B	0801	08:01	0.01136	9	792
ihwg	North_America(As)	SEA	3mig	38N	97W	38N 97W	B	1301	13:01	0.03914	31	792
ihwg	North_America(As)	SEA	3mig	38N	97W	38N 97W	B	1302	13:02	0.0202	16	792
ihwg	North_America(As)	SEA	3mig	38N	97W	38N 97W	B	1401	14:01	0.00126	1	794
ihwg	North_America(As)	SEA	3mig	38N	97W	38N 97W	B	1501	15:01	0.04672	37	792
ihwg	North_America(As)	SEA	3mig	38N	97W	38N 97W	B	1502	15:02	0.05051	40	792
ihwg	North_America(As)	SEA	3mig	38N	97W	38N 97W	B	1503	15:03	0.00126	1	794
ihwg	North_America(As)	SEA	3mig	38N	97W	38N 97W	B	1507	15:07	0.00379	3	792
ihwg	North_America(As)	SEA	3mig	38N	97W	38N 97W	B	1508	15:08	0.00126	1	794
ihwg	North_America(As)	SEA	3mig	38N	97W	38N 97W	B	1511	15:11	0.00253	2	791
ihwg	North_America(As)	SEA	3mig	38N	97W	38N 97W	B	1512	15:12	0.00126	1	794
ihwg	North_America(As)	SEA	3mig	38N	97W	38N 97W	B	1513	15:13	0.00253	2	791
ihwg	North_America(As)	SEA	3mig	38N	97W	38N 97W	B	1515	15:15	0.00253	2	791
ihwg	North_America(As)	SEA	3mig	38N	97W	38N 97W	B	1516	15:16	0.00126	1	794
ihwg	North_America(As)	SEA	3mig	38N	97W	38N 97W	B	1517	15:17	0.00126	1	794
ihwg	North_America(As)	SEA	3mig	38N	97W	38N 97W	B	1518	15:18	0.01263	10	792
ihwg	North_America(As)	SEA	3mig	38N	97W	38N 97W	B	1521	15:21	0.01263	10	792
ihwg	North_America(As)	SEA	3mig	38N	97W	38N 97W	B	1524	15:24	0.00126	1	794
ihwg	North_America(As)	SEA	3mig	38N	97W	38N 97W	B	1525	15:25	0.00758	6	792
ihwg	North_America(As)	SEA	3mig	38N	97W	38N 97W	B	1527	15:27	0.00126	1	794
ihwg	North_America(As)	SEA	3mig	38N	97W	38N 97W	B	1529	15:29	0.00126	1	794
ihwg	North_America(As)	SEA	3mig	38N	97W	38N 97W	B	1542	15:42	0.00126	1	794
ihwg	North_America(As)	SEA	3mig	38N	97W	38N 97W	B	1801	18:01	0.0101	8	792
ihwg	North_America(As)	SEA	3mig	38N	97W	38N 97W	B	1802	18:02	0.00505	4	792
ihwg	North_America(As)	SEA	3mig	38N	97W	38N 97W	B	2704	27:04	0.00253	2	791
ihwg	North_America(As)	SEA	3mig	38N	97W	38N 97W	B	2705	27:05	0.01515	12	792
ihwg	North_America(As)	SEA	3mig	38N	97W	38N 97W	B	2706	27:06	0.00631	5	792
ihwg	North_America(As)	SEA	3mig	38N	97W	38N 97W	B	3501	35:01	0.03535	28	792
ihwg	North_America(As)	SEA	3mig	38N	97W	38N 97W	B	3502	35:02	0.00126	1	794
ihwg	North_America(As)	SEA	3mig	38N	97W	38N 97W	B	3503	35:03	0.00884	7	792
ihwg	North_America(As)	SEA	3mig	38N	97W	38N 97W	B	3505	35:05	0.00253	2	791
ihwg	North_America(As)	SEA	3mig	38N	97W	38N 97W	B	3508	35:08	0.00126	1	794
ihwg	North_America(As)	SEA	3mig	38N	97W	38N 97W	B	3701	37:01	0.00758	6	792
ihwg	North_America(As)	SEA	3mig	38N	97W	38N 97W	B	3801	38:01	0.00379	3	792
ihwg	North_America(As)	SEA	3mig	38N	97W	38N 97W	B	3802	38:02	0.06061	48	792
ihwg	North_America(As)	SEA	3mig	38N	97W	38N 97W	B	3901	39:01	0.0202	16	792
ihwg	North_America(As)	SEA	3mig	38N	97W	38N 97W	B	3902	39:02	0.00126	1	794
ihwg	North_America(As)	SEA	3mig	38N	97W	38N 97W	B	4001	40:01	0.10101	80	792
ihwg	North_America(As)	SEA	3mig	38N	97W	38N 97W	B	4002	40:02	0.0303	24	792
